,Atributo,label da classe predita pelo modelo em INFERÊNCIA,índice da classe predita pelo modelo em modo de INFERÊNCIA,predição do modelo em TREINAMENTO para a classe predita pelo modelo em INFERÊNCIA,label da classe predita pelo modelo em TREINAMENTO,model
192,eye_color,black,1,0.9600003957748413,black,mac_hybrid_200_2048_1e-05
193,monk_scale,scale 9,9,0.4737648069858551,scale 8,mac_hybrid_200_2048_1e-05
194,fitz_type,type vi,5,0.9608850479125977,type vi,mac_hybrid_200_2048_1e-05
195,male,1,1,0.9995828,0,mac_hybrid_200_2048_1e-05
196,age,adult,0,0.9876104593276978,adult,mac_hybrid_200_2048_1e-05
197,hair_type,straight,2,0.9842550754547119,straight,mac_hybrid_200_2048_1e-05
198,hair_color,black,0,0.9978141784667969,black,mac_hybrid_200_2048_1e-05
199,eye_color,black,1,0.9993472695350647,black,mac_hybrid_200_2048_1e-05
200,monk_scale,scale 9,9,0.07954290509223938,scale 8,mac_hybrid_200_2048_1e-05
201,fitz_type,type vi,5,0.9908825159072876,type vi,mac_hybrid_200_2048_1e-05
202,male,1,1,0.9995971,0,mac_hybrid_200_2048_1e-05
203,age,adult,0,0.9703611135482788,adult,mac_hybrid_200_2048_1e-05
204,hair_type,straight,2,0.9708623290061951,straight,mac_hybrid_200_2048_1e-05
205,hair_color,black,0,0.999664306640625,black,mac_hybrid_200_2048_1e-05
206,eye_color,black,1,0.9999521970748901,black,mac_hybrid_200_2048_1e-05
207,monk_scale,scale 9,9,0.5800679922103882,scale 9,mac_hybrid_200_2048_1e-05
208,fitz_type,type vi,5,0.9977275729179382,type vi,mac_hybrid_200_2048_1e-05
209,male,1,1,0.99999684,0,mac_hybrid_200_2048_1e-05
210,age,adult,0,0.9402150511741638,adult,mac_hybrid_200_2048_1e-05
211,hair_type,straight,2,0.9969301819801331,straight,mac_hybrid_200_2048_1e-05
212,hair_color,black,0,0.9999812841415405,black,mac_hybrid_200_2048_1e-05
213,eye_color,black,1,0.9999711513519287,black,mac_hybrid_200_2048_1e-05
214,monk_scale,scale 9,9,0.326190322637558,scale 8,mac_hybrid_200_2048_1e-05
215,fitz_type,type vi,5,0.998601496219635,type vi,mac_hybrid_200_2048_1e-05
216,male,1,1,0.9999949,0,mac_hybrid_200_2048_1e-05
217,age,adult,0,0.9977994561195374,adult,mac_hybrid_200_2048_1e-05
218,hair_type,straight,2,0.9971567392349243,straight,mac_hybrid_200_2048_1e-05
219,hair_color,black,0,0.9999860525131226,black,mac_hybrid_200_2048_1e-05
220,eye_color,black,1,0.9999115467071533,black,mac_hybrid_200_2048_1e-05
221,monk_scale,scale 9,9,0.5841085910797119,scale 9,mac_hybrid_200_2048_1e-05
222,fitz_type,type vi,5,0.9999023675918579,type vi,mac_hybrid_200_2048_1e-05
223,male,1,1,0.9999986,0,mac_hybrid_200_2048_1e-05
224,age,adult,0,0.882648766040802,adult,mac_hybrid_200_2048_1e-05
225,hair_type,straight,2,0.9201549291610718,straight,mac_hybrid_200_2048_1e-05
226,hair_color,black,0,0.9999818801879883,black,mac_hybrid_200_2048_1e-05
227,eye_color,black,1,0.9992534518241882,black,mac_hybrid_200_2048_1e-05
228,monk_scale,scale 9,9,0.9950119256973267,scale 9,mac_hybrid_200_2048_1e-05
229,fitz_type,type vi,5,0.919099748134613,type vi,mac_hybrid_200_2048_1e-05
230,male,1,1,0.9992273,0,mac_hybrid_200_2048_1e-05
231,age,adult,0,0.1119152307510376,young adult,mac_hybrid_200_2048_1e-05
232,hair_type,straight,2,0.999101996421814,straight,mac_hybrid_200_2048_1e-05
233,hair_color,black,0,0.999974250793457,black,mac_hybrid_200_2048_1e-05
234,eye_color,black,1,0.9999855756759644,black,mac_hybrid_200_2048_1e-05
235,monk_scale,scale 9,9,0.12542583048343658,scale 8,mac_hybrid_200_2048_1e-05
236,fitz_type,type vi,5,0.9973675608634949,type vi,mac_hybrid_200_2048_1e-05
237,male,1,1,0.999941,0,mac_hybrid_200_2048_1e-05
238,age,adult,0,0.9754807949066162,adult,mac_hybrid_200_2048_1e-05
239,hair_type,straight,2,0.9991036057472229,straight,mac_hybrid_200_2048_1e-05
240,hair_color,black,0,0.9969831109046936,black,mac_hybrid_200_2048_1e-05
241,eye_color,black,1,0.9881885647773743,black,mac_hybrid_200_2048_1e-05
242,monk_scale,scale 9,9,0.07426995784044266,scale 8,mac_hybrid_200_2048_1e-05
243,fitz_type,type vi,5,0.9992089867591858,type vi,mac_hybrid_200_2048_1e-05
244,male,1,1,0.99999785,0,mac_hybrid_200_2048_1e-05
245,age,adult,0,0.9994507431983948,adult,mac_hybrid_200_2048_1e-05
246,hair_type,straight,2,0.9227243661880493,straight,mac_hybrid_200_2048_1e-05
247,hair_color,black,0,0.9997430443763733,black,mac_hybrid_200_2048_1e-05
248,eye_color,black,1,0.9957625269889832,black,mac_hybrid_200_2048_1e-05
249,monk_scale,scale 9,9,0.2676735520362854,scale 8,mac_hybrid_200_2048_1e-05
250,fitz_type,type vi,5,0.9946744441986084,type vi,mac_hybrid_200_2048_1e-05
251,male,1,1,0.99987406,0,mac_hybrid_200_2048_1e-05
252,age,adult,0,0.9904088973999023,adult,mac_hybrid_200_2048_1e-05
253,hair_type,straight,2,0.9505824446678162,straight,mac_hybrid_200_2048_1e-05
254,hair_color,black,0,0.9933531284332275,black,mac_hybrid_200_2048_1e-05
255,eye_color,black,1,0.9995206594467163,black,mac_hybrid_200_2048_1e-05
256,monk_scale,scale 9,9,0.2384953498840332,scale 8,mac_hybrid_200_2048_1e-05
257,fitz_type,type vi,5,0.9477567076683044,type vi,mac_hybrid_200_2048_1e-05
258,male,1,1,0.9999415,0,mac_hybrid_200_2048_1e-05
259,age,adult,0,0.582301139831543,adult,mac_hybrid_200_2048_1e-05
260,hair_type,straight,2,0.8586201667785645,straight,mac_hybrid_200_2048_1e-05
261,hair_color,black,0,0.9966714382171631,black,mac_hybrid_200_2048_1e-05
262,eye_color,black,1,0.9995800852775574,black,mac_hybrid_200_2048_1e-05
263,monk_scale,scale 9,9,0.9936783909797668,scale 9,mac_hybrid_200_2048_1e-05
264,fitz_type,type vi,5,0.9987815022468567,type vi,mac_hybrid_200_2048_1e-05
265,male,1,1,0.9999934,0,mac_hybrid_200_2048_1e-05
266,age,adult,0,0.4892539978027344,adult,mac_hybrid_200_2048_1e-05
267,hair_type,straight,2,0.9796437621116638,straight,mac_hybrid_200_2048_1e-05
268,hair_color,black,0,0.9999234676361084,black,mac_hybrid_200_2048_1e-05
269,eye_color,black,1,0.9997699856758118,black,mac_hybrid_200_2048_1e-05
270,monk_scale,scale 9,9,0.2787092328071594,scale 8,mac_hybrid_200_2048_1e-05
271,fitz_type,type vi,5,0.9171115159988403,type vi,mac_hybrid_200_2048_1e-05
272,male,1,1,0.99995995,0,mac_hybrid_200_2048_1e-05
273,age,adult,0,0.5557041168212891,adult,mac_hybrid_200_2048_1e-05
274,hair_type,straight,2,0.9671863913536072,straight,mac_hybrid_200_2048_1e-05
275,hair_color,black,0,0.9999656677246094,black,mac_hybrid_200_2048_1e-05
276,eye_color,black,1,0.9999011754989624,black,mac_hybrid_200_2048_1e-05
277,monk_scale,scale 9,9,0.6179383397102356,scale 9,mac_hybrid_200_2048_1e-05
278,fitz_type,type vi,5,0.9886101484298706,type vi,mac_hybrid_200_2048_1e-05
279,male,1,1,0.9974769,0,mac_hybrid_200_2048_1e-05
280,age,adult,0,0.6879791617393494,adult,mac_hybrid_200_2048_1e-05
281,hair_type,straight,2,0.9985950589179993,straight,mac_hybrid_200_2048_1e-05
282,hair_color,black,0,0.9999361038208008,black,mac_hybrid_200_2048_1e-05
283,eye_color,black,1,0.9999364614486694,black,mac_hybrid_200_2048_1e-05
284,monk_scale,scale 9,9,0.606732189655304,scale 9,mac_hybrid_200_2048_1e-05
285,fitz_type,type vi,5,0.9981036186218262,type vi,mac_hybrid_200_2048_1e-05
286,male,1,1,0.9999999,0,mac_hybrid_200_2048_1e-05
287,age,adult,0,0.716029167175293,adult,mac_hybrid_200_2048_1e-05
288,hair_type,straight,2,0.9977530837059021,straight,mac_hybrid_200_2048_1e-05
289,hair_color,black,0,0.9999909400939941,black,mac_hybrid_200_2048_1e-05
290,eye_color,black,1,0.9999368190765381,black,mac_hybrid_200_2048_1e-05
291,monk_scale,scale 9,9,0.533105731010437,scale 9,mac_hybrid_200_2048_1e-05
292,fitz_type,type vi,5,0.9933314919471741,type vi,mac_hybrid_200_2048_1e-05
293,male,1,1,0.999994,0,mac_hybrid_200_2048_1e-05
294,age,adult,0,0.9906855225563049,adult,mac_hybrid_200_2048_1e-05
295,hair_type,straight,2,0.9988430738449097,straight,mac_hybrid_200_2048_1e-05
296,hair_color,black,0,0.9990071654319763,black,mac_hybrid_200_2048_1e-05
297,eye_color,black,1,0.9998763799667358,black,mac_hybrid_200_2048_1e-05
298,monk_scale,scale 9,9,0.8056544065475464,scale 9,mac_hybrid_200_2048_1e-05
299,fitz_type,type vi,5,0.9995459914207458,type vi,mac_hybrid_200_2048_1e-05
300,male,1,1,0.99998176,0,mac_hybrid_200_2048_1e-05
301,age,adult,0,0.9976426959037781,adult,mac_hybrid_200_2048_1e-05
302,hair_type,straight,2,0.2020995169878006,coily,mac_hybrid_200_2048_1e-05
303,hair_color,black,0,0.9999992847442627,black,mac_hybrid_200_2048_1e-05
304,eye_color,black,1,0.99977046251297,black,mac_hybrid_200_2048_1e-05
305,monk_scale,scale 9,9,0.8169099688529968,scale 9,mac_hybrid_200_2048_1e-05
306,fitz_type,type vi,5,0.9661152958869934,type vi,mac_hybrid_200_2048_1e-05
307,male,1,1,0.99979043,0,mac_hybrid_200_2048_1e-05
308,age,adult,0,0.9787333607673645,adult,mac_hybrid_200_2048_1e-05
309,hair_type,straight,2,0.7819374203681946,straight,mac_hybrid_200_2048_1e-05
310,hair_color,black,0,0.9965317845344543,black,mac_hybrid_200_2048_1e-05
311,eye_color,black,1,0.9966463446617126,black,mac_hybrid_200_2048_1e-05
312,monk_scale,scale 9,9,0.16050474345684052,scale 8,mac_hybrid_200_2048_1e-05
313,fitz_type,type vi,5,0.9801688194274902,type vi,mac_hybrid_200_2048_1e-05
314,male,1,1,0.9998587,0,mac_hybrid_200_2048_1e-05
315,age,adult,0,0.9912909269332886,adult,mac_hybrid_200_2048_1e-05
316,hair_type,straight,2,0.9951523542404175,straight,mac_hybrid_200_2048_1e-05
317,hair_color,black,0,0.9998842477798462,black,mac_hybrid_200_2048_1e-05
318,eye_color,black,1,0.9972246885299683,black,mac_hybrid_200_2048_1e-05
319,monk_scale,scale 9,9,0.8800304532051086,scale 9,mac_hybrid_200_2048_1e-05
320,fitz_type,type vi,5,0.9971502423286438,type vi,mac_hybrid_200_2048_1e-05
321,male,1,1,0.9997268,0,mac_hybrid_200_2048_1e-05
322,age,adult,0,0.9996106028556824,adult,mac_hybrid_200_2048_1e-05
323,hair_type,straight,2,0.9979992508888245,straight,mac_hybrid_200_2048_1e-05
324,hair_color,black,0,0.9999582767486572,black,mac_hybrid_200_2048_1e-05
325,eye_color,black,1,0.999864935874939,black,mac_hybrid_200_2048_1e-05
326,monk_scale,scale 9,9,0.20884272456169128,scale 8,mac_hybrid_200_2048_1e-05
327,fitz_type,type vi,5,0.9831973314285278,type vi,mac_hybrid_200_2048_1e-05
328,male,1,1,0.9999872,0,mac_hybrid_200_2048_1e-05
329,age,adult,0,0.9758074879646301,adult,mac_hybrid_200_2048_1e-05
330,hair_type,straight,2,0.9727307558059692,straight,mac_hybrid_200_2048_1e-05
331,hair_color,black,0,0.998113751411438,black,mac_hybrid_200_2048_1e-05
332,eye_color,black,1,0.9999462366104126,black,mac_hybrid_200_2048_1e-05
333,monk_scale,scale 9,9,0.7552314400672913,scale 9,mac_hybrid_200_2048_1e-05
334,fitz_type,type vi,5,0.9999338388442993,type vi,mac_hybrid_200_2048_1e-05
335,male,1,1,0.99997336,0,mac_hybrid_200_2048_1e-05
336,age,adult,0,0.7342523336410522,adult,mac_hybrid_200_2048_1e-05
337,hair_type,straight,2,0.9535459876060486,straight,mac_hybrid_200_2048_1e-05
338,hair_color,black,0,0.9971559047698975,black,mac_hybrid_200_2048_1e-05
339,eye_color,black,1,0.9985607266426086,black,mac_hybrid_200_2048_1e-05
340,monk_scale,scale 9,9,0.8168848156929016,scale 9,mac_hybrid_200_2048_1e-05
341,fitz_type,type vi,5,0.8921908140182495,type vi,mac_hybrid_200_2048_1e-05
342,male,1,1,0.9999079,0,mac_hybrid_200_2048_1e-05
343,age,adult,0,0.9753866195678711,adult,mac_hybrid_200_2048_1e-05
344,hair_type,straight,2,0.971166729927063,straight,mac_hybrid_200_2048_1e-05
345,hair_color,black,0,0.9999910593032837,black,mac_hybrid_200_2048_1e-05
346,eye_color,black,1,0.9998506307601929,black,mac_hybrid_200_2048_1e-05
347,monk_scale,scale 9,9,0.5194051265716553,scale 9,mac_hybrid_200_2048_1e-05
348,fitz_type,type vi,5,0.9893200397491455,type vi,mac_hybrid_200_2048_1e-05
349,male,1,1,0.9999973,0,mac_hybrid_200_2048_1e-05
350,age,adult,0,0.847617506980896,adult,mac_hybrid_200_2048_1e-05
351,hair_type,straight,2,0.8907425403594971,straight,mac_hybrid_200_2048_1e-05
352,hair_color,black,0,0.9999821186065674,black,mac_hybrid_200_2048_1e-05
353,eye_color,black,1,0.9846833348274231,black,mac_hybrid_200_2048_1e-05
354,monk_scale,scale 9,9,0.969638466835022,scale 9,mac_hybrid_200_2048_1e-05
355,fitz_type,type vi,5,0.9831349849700928,type vi,mac_hybrid_200_2048_1e-05
356,male,1,1,0.99998003,0,mac_hybrid_200_2048_1e-05
357,age,adult,0,0.8004688024520874,adult,mac_hybrid_200_2048_1e-05
358,hair_type,straight,2,0.9998457431793213,straight,mac_hybrid_200_2048_1e-05
359,hair_color,black,0,0.9993239641189575,black,mac_hybrid_200_2048_1e-05
360,eye_color,black,1,0.9930283427238464,black,mac_hybrid_200_2048_1e-05
361,monk_scale,scale 9,9,0.14006443321704865,scale 8,mac_hybrid_200_2048_1e-05
362,fitz_type,type vi,5,0.9909425377845764,type vi,mac_hybrid_200_2048_1e-05
363,male,1,1,0.99949723,0,mac_hybrid_200_2048_1e-05
364,age,adult,0,0.683139979839325,adult,mac_hybrid_200_2048_1e-05
365,hair_type,straight,2,0.9989064931869507,straight,mac_hybrid_200_2048_1e-05
366,hair_color,black,0,0.9999923706054688,black,mac_hybrid_200_2048_1e-05
367,eye_color,black,1,0.9975437521934509,black,mac_hybrid_200_2048_1e-05
368,monk_scale,scale 9,9,0.8708322644233704,scale 9,mac_hybrid_200_2048_1e-05
369,fitz_type,type vi,5,0.6323803067207336,type vi,mac_hybrid_200_2048_1e-05
370,male,1,1,0.99998695,0,mac_hybrid_200_2048_1e-05
371,age,adult,0,0.8801069855690002,adult,mac_hybrid_200_2048_1e-05
372,hair_type,straight,2,0.9587187767028809,straight,mac_hybrid_200_2048_1e-05
373,hair_color,black,0,0.9966723918914795,black,mac_hybrid_200_2048_1e-05
374,eye_color,black,1,0.9999779462814331,black,mac_hybrid_200_2048_1e-05
375,monk_scale,scale 9,9,0.8837083578109741,scale 9,mac_hybrid_200_2048_1e-05
376,fitz_type,type vi,5,0.9995648264884949,type vi,mac_hybrid_200_2048_1e-05
377,male,1,1,0.99998724,0,mac_hybrid_200_2048_1e-05
378,age,adult,0,0.46086743474006653,young adult,mac_hybrid_200_2048_1e-05
379,hair_type,straight,2,0.9692928194999695,straight,mac_hybrid_200_2048_1e-05
380,hair_color,black,0,0.9997459053993225,black,mac_hybrid_200_2048_1e-05
381,eye_color,black,1,0.9999717473983765,black,mac_hybrid_200_2048_1e-05
382,monk_scale,scale 9,9,0.1842161864042282,scale 8,mac_hybrid_200_2048_1e-05
383,fitz_type,type vi,5,0.9501842856407166,type vi,mac_hybrid_200_2048_1e-05
384,male,1,1,0.9999882,0,mac_hybrid_200_2048_1e-05
385,age,adult,0,0.10059993714094162,young adult,mac_hybrid_200_2048_1e-05
386,hair_type,straight,2,0.9226660132408142,straight,mac_hybrid_200_2048_1e-05
387,hair_color,black,0,0.9368866682052612,black,mac_hybrid_200_2048_1e-05
388,eye_color,black,1,0.9999643564224243,black,mac_hybrid_200_2048_1e-05
389,monk_scale,scale 9,9,0.7144259214401245,scale 9,mac_hybrid_200_2048_1e-05
390,fitz_type,type vi,5,0.9869547486305237,type vi,mac_hybrid_200_2048_1e-05
391,male,1,1,0.9999831,0,mac_hybrid_200_2048_1e-05
392,age,adult,0,0.15006840229034424,young adult,mac_hybrid_200_2048_1e-05
393,hair_type,straight,2,0.9838603734970093,straight,mac_hybrid_200_2048_1e-05
394,hair_color,black,0,0.9999269247055054,black,mac_hybrid_200_2048_1e-05
395,eye_color,black,1,0.9994301199913025,black,mac_hybrid_200_2048_1e-05
396,monk_scale,scale 9,9,0.6568552851676941,scale 9,mac_hybrid_200_2048_1e-05
397,fitz_type,type vi,5,0.9978039860725403,type vi,mac_hybrid_200_2048_1e-05
398,male,1,1,0.9999609,0,mac_hybrid_200_2048_1e-05
399,age,adult,0,0.9990341663360596,adult,mac_hybrid_200_2048_1e-05
400,hair_type,straight,2,0.9987377524375916,straight,mac_hybrid_200_2048_1e-05
401,hair_color,black,0,0.9986190795898438,black,mac_hybrid_200_2048_1e-05
402,eye_color,black,1,0.9976432919502258,black,mac_hybrid_200_2048_1e-05
403,monk_scale,scale 9,9,0.8460272550582886,scale 9,mac_hybrid_200_2048_1e-05
404,fitz_type,type vi,5,0.9994558691978455,type vi,mac_hybrid_200_2048_1e-05
405,male,1,1,0.9999916,0,mac_hybrid_200_2048_1e-05
406,age,adult,0,0.28766167163848877,young adult,mac_hybrid_200_2048_1e-05
407,hair_type,straight,2,0.9441881775856018,straight,mac_hybrid_200_2048_1e-05
408,hair_color,black,0,0.9991082549095154,black,mac_hybrid_200_2048_1e-05
409,eye_color,black,1,0.9997958540916443,black,mac_hybrid_200_2048_1e-05
410,monk_scale,scale 9,9,0.6769015192985535,scale 9,mac_hybrid_200_2048_1e-05
411,fitz_type,type vi,5,0.981523334980011,type vi,mac_hybrid_200_2048_1e-05
412,male,1,1,0.99891484,0,mac_hybrid_200_2048_1e-05
413,age,adult,0,0.9112527966499329,adult,mac_hybrid_200_2048_1e-05
414,hair_type,straight,2,0.38672903180122375,coily,mac_hybrid_200_2048_1e-05
415,hair_color,black,0,0.9995205402374268,black,mac_hybrid_200_2048_1e-05
416,eye_color,black,1,0.9998682737350464,black,mac_hybrid_200_2048_1e-05
417,monk_scale,scale 9,9,0.8000013828277588,scale 9,mac_hybrid_200_2048_1e-05
418,fitz_type,type vi,5,0.9572015404701233,type vi,mac_hybrid_200_2048_1e-05
419,male,1,1,0.9999419,0,mac_hybrid_200_2048_1e-05
420,age,adult,0,0.9890746474266052,adult,mac_hybrid_200_2048_1e-05
421,hair_type,straight,2,0.9975169897079468,straight,mac_hybrid_200_2048_1e-05
422,hair_color,black,0,0.999600350856781,black,mac_hybrid_200_2048_1e-05
423,eye_color,black,1,0.9973447918891907,black,mac_hybrid_200_2048_1e-05
424,monk_scale,scale 9,9,0.05967344716191292,scale 8,mac_hybrid_200_2048_1e-05
425,fitz_type,type vi,5,0.9971122741699219,type vi,mac_hybrid_200_2048_1e-05
426,male,1,1,0.99988097,0,mac_hybrid_200_2048_1e-05
427,age,adult,0,0.7970086932182312,adult,mac_hybrid_200_2048_1e-05
428,hair_type,straight,2,0.7527176141738892,straight,mac_hybrid_200_2048_1e-05
429,hair_color,black,0,0.9996935129165649,black,mac_hybrid_200_2048_1e-05
430,eye_color,black,1,0.9978112578392029,black,mac_hybrid_200_2048_1e-05
431,monk_scale,scale 9,9,0.7258720993995667,scale 9,mac_hybrid_200_2048_1e-05
432,fitz_type,type vi,5,0.9921897053718567,type vi,mac_hybrid_200_2048_1e-05
433,male,1,1,0.9986209,0,mac_hybrid_200_2048_1e-05
434,age,adult,0,0.6212425827980042,adult,mac_hybrid_200_2048_1e-05
435,hair_type,straight,2,0.9752210974693298,straight,mac_hybrid_200_2048_1e-05
436,hair_color,black,0,0.9999570846557617,black,mac_hybrid_200_2048_1e-05
437,eye_color,black,1,0.9998786449432373,black,mac_hybrid_200_2048_1e-05
438,monk_scale,scale 9,9,0.815941572189331,scale 9,mac_hybrid_200_2048_1e-05
439,fitz_type,type vi,5,0.9900720119476318,type vi,mac_hybrid_200_2048_1e-05
440,male,1,1,0.9997577,0,mac_hybrid_200_2048_1e-05
441,age,adult,0,0.358989417552948,elderly,mac_hybrid_200_2048_1e-05
442,hair_type,straight,2,0.997602641582489,straight,mac_hybrid_200_2048_1e-05
443,hair_color,black,0,0.999238133430481,black,mac_hybrid_200_2048_1e-05
444,eye_color,black,1,0.9998915195465088,black,mac_hybrid_200_2048_1e-05
445,monk_scale,scale 9,9,0.9190265536308289,scale 9,mac_hybrid_200_2048_1e-05
446,fitz_type,type vi,5,0.9946551322937012,type vi,mac_hybrid_200_2048_1e-05
447,male,1,1,0.99951905,0,mac_hybrid_200_2048_1e-05
448,age,adult,0,0.40845584869384766,young adult,mac_hybrid_200_2048_1e-05
449,hair_type,straight,2,0.9943593144416809,straight,mac_hybrid_200_2048_1e-05
450,hair_color,black,0,0.9999899864196777,black,mac_hybrid_200_2048_1e-05
451,eye_color,black,1,0.9996739625930786,black,mac_hybrid_200_2048_1e-05
452,monk_scale,scale 9,9,0.9469729065895081,scale 9,mac_hybrid_200_2048_1e-05
453,fitz_type,type vi,5,0.9998763799667358,type vi,mac_hybrid_200_2048_1e-05
454,male,1,1,0.9999726,0,mac_hybrid_200_2048_1e-05
455,age,adult,0,0.896416962146759,adult,mac_hybrid_200_2048_1e-05
456,hair_type,straight,2,0.9527036547660828,straight,mac_hybrid_200_2048_1e-05
457,hair_color,black,0,0.9761059880256653,black,mac_hybrid_200_2048_1e-05
458,eye_color,black,1,0.9998958110809326,black,mac_hybrid_200_2048_1e-05
459,monk_scale,scale 9,9,0.2322053611278534,scale 8,mac_hybrid_200_2048_1e-05
460,fitz_type,type vi,5,0.9967141151428223,type vi,mac_hybrid_200_2048_1e-05
461,male,1,1,0.99994123,0,mac_hybrid_200_2048_1e-05
462,age,adult,0,0.9981535077095032,adult,mac_hybrid_200_2048_1e-05
463,hair_type,straight,2,0.9847463369369507,straight,mac_hybrid_200_2048_1e-05
464,hair_color,black,0,0.9984169006347656,black,mac_hybrid_200_2048_1e-05
465,eye_color,black,1,0.9997879862785339,black,mac_hybrid_200_2048_1e-05
466,monk_scale,scale 9,9,0.2537621855735779,scale 8,mac_hybrid_200_2048_1e-05
467,fitz_type,type vi,5,0.995817244052887,type vi,mac_hybrid_200_2048_1e-05
468,male,1,1,0.99998957,0,mac_hybrid_200_2048_1e-05
469,age,adult,0,0.720589280128479,adult,mac_hybrid_200_2048_1e-05
470,hair_type,straight,2,0.9990098476409912,straight,mac_hybrid_200_2048_1e-05
471,hair_color,black,0,0.9999560117721558,black,mac_hybrid_200_2048_1e-05
472,eye_color,black,1,0.9999202489852905,black,mac_hybrid_200_2048_1e-05
473,monk_scale,scale 9,9,0.03559675067663193,scale 8,mac_hybrid_200_2048_1e-05
474,fitz_type,type vi,5,0.9943095445632935,type vi,mac_hybrid_200_2048_1e-05
475,male,1,1,0.99998003,0,mac_hybrid_200_2048_1e-05
476,age,adult,0,0.7757357954978943,adult,mac_hybrid_200_2048_1e-05
477,hair_type,straight,2,0.988545835018158,straight,mac_hybrid_200_2048_1e-05
478,hair_color,black,0,0.9997147917747498,black,mac_hybrid_200_2048_1e-05
479,eye_color,black,1,0.9954219460487366,black,mac_hybrid_200_2048_1e-05
480,monk_scale,scale 9,9,0.4356679618358612,scale 8,mac_hybrid_200_2048_1e-05
481,fitz_type,type vi,5,0.9973495006561279,type vi,mac_hybrid_200_2048_1e-05
482,male,1,1,0.99989414,0,mac_hybrid_200_2048_1e-05
483,age,adult,0,0.9188124537467957,adult,mac_hybrid_200_2048_1e-05
484,hair_type,straight,2,0.9832130074501038,straight,mac_hybrid_200_2048_1e-05
485,hair_color,black,0,0.998977541923523,black,mac_hybrid_200_2048_1e-05
486,eye_color,black,1,0.9472842812538147,black,mac_hybrid_200_2048_1e-05
487,monk_scale,scale 9,9,0.31969982385635376,scale 8,mac_hybrid_200_2048_1e-05
488,fitz_type,type vi,5,0.9939497709274292,type vi,mac_hybrid_200_2048_1e-05
489,male,1,1,0.99974805,0,mac_hybrid_200_2048_1e-05
490,age,adult,0,0.03876116871833801,young adult,mac_hybrid_200_2048_1e-05
491,hair_type,straight,2,0.9929412603378296,straight,mac_hybrid_200_2048_1e-05
492,hair_color,black,0,0.9999970197677612,black,mac_hybrid_200_2048_1e-05
493,eye_color,black,1,0.9995958209037781,black,mac_hybrid_200_2048_1e-05
494,monk_scale,scale 9,9,0.6219409704208374,scale 9,mac_hybrid_200_2048_1e-05
495,fitz_type,type vi,5,0.9993630051612854,type vi,mac_hybrid_200_2048_1e-05
496,male,1,1,0.9999356,0,mac_hybrid_200_2048_1e-05
497,age,adult,0,0.19953949749469757,young adult,mac_hybrid_200_2048_1e-05
498,hair_type,straight,2,0.9903620481491089,straight,mac_hybrid_200_2048_1e-05
499,hair_color,black,0,0.9999386072158813,black,mac_hybrid_200_2048_1e-05
500,eye_color,black,1,0.999057948589325,black,mac_hybrid_200_2048_1e-05
501,monk_scale,scale 9,9,0.11385831236839294,scale 8,mac_hybrid_200_2048_1e-05
502,fitz_type,type vi,5,0.958750307559967,type vi,mac_hybrid_200_2048_1e-05
503,male,1,1,0.9999903,0,mac_hybrid_200_2048_1e-05
504,age,adult,0,0.7107589840888977,adult,mac_hybrid_200_2048_1e-05
505,hair_type,straight,2,0.9968289732933044,straight,mac_hybrid_200_2048_1e-05
506,hair_color,black,0,0.9999892711639404,black,mac_hybrid_200_2048_1e-05
507,eye_color,black,1,0.9998785257339478,black,mac_hybrid_200_2048_1e-05
508,monk_scale,scale 9,9,0.44061049818992615,scale 8,mac_hybrid_200_2048_1e-05
509,fitz_type,type vi,5,0.9463398456573486,type vi,mac_hybrid_200_2048_1e-05
510,male,1,1,0.99999315,0,mac_hybrid_200_2048_1e-05
511,age,adult,0,0.49438440799713135,adult,mac_hybrid_200_2048_1e-05
512,hair_type,straight,2,0.7810808420181274,straight,mac_hybrid_200_2048_1e-05
513,hair_color,black,0,0.9998868703842163,black,mac_hybrid_200_2048_1e-05
514,eye_color,black,1,0.9999513626098633,black,mac_hybrid_200_2048_1e-05
515,monk_scale,scale 9,9,0.6281709671020508,scale 9,mac_hybrid_200_2048_1e-05
516,fitz_type,type vi,5,0.9993122816085815,type vi,mac_hybrid_200_2048_1e-05
517,male,1,1,0.99985135,0,mac_hybrid_200_2048_1e-05
518,age,adult,0,0.9963504076004028,adult,mac_hybrid_200_2048_1e-05
519,hair_type,straight,2,0.9913578033447266,straight,mac_hybrid_200_2048_1e-05
520,hair_color,black,0,0.9989911913871765,black,mac_hybrid_200_2048_1e-05
521,eye_color,black,1,0.9651519060134888,black,mac_hybrid_200_2048_1e-05
522,monk_scale,scale 9,9,0.08752339333295822,scale 8,mac_hybrid_200_2048_1e-05
523,fitz_type,type vi,5,0.9881517291069031,type vi,mac_hybrid_200_2048_1e-05
524,male,1,1,0.9999524,0,mac_hybrid_200_2048_1e-05
525,age,adult,0,0.9330112338066101,adult,mac_hybrid_200_2048_1e-05
526,hair_type,straight,2,0.9974427223205566,straight,mac_hybrid_200_2048_1e-05
527,hair_color,black,0,0.9985104203224182,black,mac_hybrid_200_2048_1e-05
528,eye_color,black,1,0.999909520149231,black,mac_hybrid_200_2048_1e-05
529,monk_scale,scale 9,9,0.95759117603302,scale 9,mac_hybrid_200_2048_1e-05
530,fitz_type,type vi,5,0.9976431727409363,type vi,mac_hybrid_200_2048_1e-05
